,Start,Finish,Steps (count),Day of week,hour,date
1497,2022-03-04 09:00:00,04-Mar-2022 10:00,31,Friday,9,2022-03-04
1498,2022-03-04 10:00:00,04-Mar-2022 11:00,286,Friday,10,2022-03-04
1499,2022-03-04 11:00:00,04-Mar-2022 12:00,15,Friday,11,2022-03-04
1500,2022-03-04 12:00:00,04-Mar-2022 13:00,187,Friday,12,2022-03-04
1501,2022-03-04 13:00:00,04-Mar-2022 14:00,16,Friday,13,2022-03-04
1502,2022-03-04 14:00:00,04-Mar-2022 15:00,197,Friday,14,2022-03-04
1503,2022-03-04 15:00:00,04-Mar-2022 16:00,0,Friday,15,2022-03-04
1504,2022-03-04 16:00:00,04-Mar-2022 17:00,92,Friday,16,2022-03-04
1505,2022-03-04 17:00:00,04-Mar-2022 18:00,396,Friday,17,2022-03-04
1506,2022-03-04 18:00:00,04-Mar-2022 19:00,183,Friday,18,2022-03-04
1507,2022-03-04 19:00:00,04-Mar-2022 20:00,0,Friday,19,2022-03-04
1508,2022-03-04 20:00:00,04-Mar-2022 21:00,0,Friday,20,2022-03-04
1509,2022-03-04 21:00:00,04-Mar-2022 22:00,0,Friday,21,2022-03-04
1510,2022-03-04 22:00:00,04-Mar-2022 23:00,0,Friday,22,2022-03-04
1511,2022-03-04 23:00:00,05-Mar-2022 00:00,0,Friday,23,2022-03-04
1512,2022-03-05 00:00:00,05-Mar-2022 01:00,0,Saturday,0,2022-03-05
1513,2022-03-05 01:00:00,05-Mar-2022 02:00,0,Saturday,1,2022-03-05
1514,2022-03-05 02:00:00,05-Mar-2022 03:00,0,Saturday,2,2022-03-05
1515,2022-03-05 03:00:00,05-Mar-2022 04:00,0,Saturday,3,2022-03-05
1516,2022-03-05 04:00:00,05-Mar-2022 05:00,0,Saturday,4,2022-03-05
1517,2022-03-05 05:00:00,05-Mar-2022 06:00,13,Saturday,5,2022-03-05
1518,2022-03-05 06:00:00,05-Mar-2022 07:00,311,Saturday,6,2022-03-05
1519,2022-03-05 07:00:00,05-Mar-2022 08:00,312,Saturday,7,2022-03-05
1520,2022-03-05 08:00:00,05-Mar-2022 09:00,279,Saturday,8,2022-03-05
1521,2022-03-05 09:00:00,05-Mar-2022 10:00,250,Saturday,9,2022-03-05
1522,2022-03-05 10:00:00,05-Mar-2022 11:00,282,Saturday,10,2022-03-05
1523,2022-03-05 11:00:00,05-Mar-2022 12:00,444,Saturday,11,2022-03-05
1524,2022-03-05 12:00:00,05-Mar-2022 13:00,558,Saturday,12,2022-03-05
1525,2022-03-05 13:00:00,05-Mar-2022 14:00,406,Saturday,13,2022-03-05
1526,2022-03-05 14:00:00,05-Mar-2022 15:00,85,Saturday,14,2022-03-05
1527,2022-03-05 15:00:00,05-Mar-2022 16:00,0,Saturday,15,2022-03-05
1528,2022-03-05 16:00:00,05-Mar-2022 17:00,300,Saturday,16,2022-03-05
1529,2022-03-05 17:00:00,05-Mar-2022 18:00,302,Saturday,17,2022-03-05
1530,2022-03-05 18:00:00,05-Mar-2022 19:00,152,Saturday,18,2022-03-05
1531,2022-03-05 19:00:00,05-Mar-2022 20:00,19,Saturday,19,2022-03-05
1532,2022-03-05 20:00:00,05-Mar-2022 21:00,189,Saturday,20,2022-03-05
1533,2022-03-05 21:00:00,05-Mar-2022 22:00,0,Saturday,21,2022-03-05
1534,2022-03-05 22:00:00,05-Mar-2022 23:00,0,Saturday,22,2022-03-05
1535,2022-03-05 23:00:00,06-Mar-2022 00:00,0,Saturday,23,2022-03-05
1536,2022-03-06 00:00:00,06-Mar-2022 01:00,0,Sunday,0,2022-03-06
1537,2022-03-06 01:00:00,06-Mar-2022 02:00,0,Sunday,1,2022-03-06
1538,2022-03-06 02:00:00,06-Mar-2022 03:00,0,Sunday,2,2022-03-06
1539,2022-03-06 03:00:00,06-Mar-2022 04:00,0,Sunday,3,2022-03-06
1540,2022-03-06 04:00:00,06-Mar-2022 05:00,0,Sunday,4,2022-03-06
1541,2022-03-06 05:00:00,06-Mar-2022 06:00,184,Sunday,5,2022-03-06
1542,2022-03-06 06:00:00,06-Mar-2022 07:00,511,Sunday,6,2022-03-06
1543,2022-03-06 07:00:00,06-Mar-2022 08:00,18,Sunday,7,2022-03-06
1544,2022-03-06 08:00:00,06-Mar-2022 09:00,0,Sunday,8,2022-03-06
1545,2022-03-06 09:00:00,06-Mar-2022 10:00,0,Sunday,9,2022-03-06
1546,2022-03-06 10:00:00,06-Mar-2022 11:00,263,Sunday,10,2022-03-06
1547,2022-03-06 11:00:00,06-Mar-2022 12:00,70,Sunday,11,2022-03-06
1548,2022-03-06 12:00:00,06-Mar-2022 13:00,172,Sunday,12,2022-03-06
1549,2022-03-06 13:00:00,06-Mar-2022 14:00,124,Sunday,13,2022-03-06
1550,2022-03-06 14:00:00,06-Mar-2022 15:00,757,Sunday,14,2022-03-06
1551,2022-03-06 15:00:00,06-Mar-2022 16:00,148,Sunday,15,2022-03-06
1552,2022-03-06 16:00:00,06-Mar-2022 17:00,24,Sunday,16,2022-03-06
1553,2022-03-06 17:00:00,06-Mar-2022 18:00,199,Sunday,17,2022-03-06
1554,2022-03-06 18:00:00,06-Mar-2022 19:00,275,Sunday,18,2022-03-06
1555,2022-03-06 19:00:00,06-Mar-2022 20:00,11,Sunday,19,2022-03-06
1556,2022-03-06 20:00:00,06-Mar-2022 21:00,27,Sunday,20,2022-03-06
1557,2022-03-06 21:00:00,06-Mar-2022 22:00,0,Sunday,21,2022-03-06
1558,2022-03-06 22:00:00,06-Mar-2022 23:00,0,Sunday,22,2022-03-06
1559,2022-03-06 23:00:00,07-Mar-2022 00:00,0,Sunday,23,2022-03-06
1560,2022-03-07 00:00:00,07-Mar-2022 01:00,0,Monday,0,2022-03-07
1561,2022-03-07 01:00:00,07-Mar-2022 02:00,0,Monday,1,2022-03-07
1562,2022-03-07 02:00:00,07-Mar-2022 03:00,0,Monday,2,2022-03-07
1563,2022-03-07 03:00:00,07-Mar-2022 04:00,0,Monday,3,2022-03-07
1564,2022-03-07 04:00:00,07-Mar-2022 05:00,0,Monday,4,2022-03-07
1565,2022-03-07 05:00:00,07-Mar-2022 06:00,0,Monday,5,2022-03-07
1566,2022-03-07 06:00:00,07-Mar-2022 07:00,28,Monday,6,2022-03-07
1567,2022-03-07 07:00:00,07-Mar-2022 08:00,0,Monday,7,2022-03-07
1568,2022-03-07 08:00:00,07-Mar-2022 09:00,73,Monday,8,2022-03-07
1569,2022-03-07 09:00:00,07-Mar-2022 10:00,292,Monday,9,2022-03-07
1570,2022-03-07 10:00:00,07-Mar-2022 11:00,0,Monday,10,2022-03-07
1571,2022-03-07 11:00:00,07-Mar-2022 12:00,226,Monday,11,2022-03-07
1572,2022-03-07 12:00:00,07-Mar-2022 13:00,199,Monday,12,2022-03-07
1573,2022-03-07 13:00:00,07-Mar-2022 14:00,256,Monday,13,2022-03-07
1574,2022-03-07 14:00:00,07-Mar-2022 15:00,230,Monday,14,2022-03-07
1575,2022-03-07 15:00:00,07-Mar-2022 16:00,468,Monday,15,2022-03-07
1576,2022-03-07 16:00:00,07-Mar-2022 17:00,574,Monday,16,2022-03-07
1577,2022-03-07 17:00:00,07-Mar-2022 18:00,180,Monday,17,2022-03-07
1578,2022-03-07 18:00:00,07-Mar-2022 19:00,0,Monday,18,2022-03-07
1579,2022-03-07 19:00:00,07-Mar-2022 20:00,0,Monday,19,2022-03-07
1580,2022-03-07 20:00:00,07-Mar-2022 21:00,8,Monday,20,2022-03-07
1581,2022-03-07 21:00:00,07-Mar-2022 22:00,0,Monday,21,2022-03-07
1582,2022-03-07 22:00:00,07-Mar-2022 23:00,0,Monday,22,2022-03-07
1583,2022-03-07 23:00:00,08-Mar-2022 00:00,0,Monday,23,2022-03-07
1584,2022-03-08 00:00:00,08-Mar-2022 01:00,0,Tuesday,0,2022-03-08
1585,2022-03-08 01:00:00,08-Mar-2022 02:00,0,Tuesday,1,2022-03-08
1586,2022-03-08 02:00:00,08-Mar-2022 03:00,0,Tuesday,2,2022-03-08
1587,2022-03-08 03:00:00,08-Mar-2022 04:00,0,Tuesday,3,2022-03-08
1588,2022-03-08 04:00:00,08-Mar-2022 05:00,0,Tuesday,4,2022-03-08
1589,2022-03-08 05:00:00,08-Mar-2022 06:00,223,Tuesday,5,2022-03-08
1590,2022-03-08 06:00:00,08-Mar-2022 07:00,0,Tuesday,6,2022-03-08
1591,2022-03-08 07:00:00,08-Mar-2022 08:00,0,Tuesday,7,2022-03-08
1592,2022-03-08 08:00:00,08-Mar-2022 09:00,56,Tuesday,8,2022-03-08
1593,2022-03-08 09:00:00,08-Mar-2022 10:00,146,Tuesday,9,2022-03-08
1594,2022-03-08 10:00:00,08-Mar-2022 11:00,2230,Tuesday,10,2022-03-08
1595,2022-03-08 11:00:00,08-Mar-2022 12:00,229,Tuesday,11,2022-03-08
1596,2022-03-08 12:00:00,08-Mar-2022 13:00,43,Tuesday,12,2022-03-08
1597,2022-03-08 13:00:00,08-Mar-2022 14:00,91,Tuesday,13,2022-03-08
1598,2022-03-08 14:00:00,08-Mar-2022 15:00,0,Tuesday,14,2022-03-08
1599,2022-03-08 15:00:00,08-Mar-2022 16:00,481,Tuesday,15,2022-03-08
1600,2022-03-08 16:00:00,08-Mar-2022 17:00,1592,Tuesday,16,2022-03-08
1601,2022-03-08 17:00:00,08-Mar-2022 18:00,2061,Tuesday,17,2022-03-08
1602,2022-03-08 18:00:00,08-Mar-2022 19:00,184,Tuesday,18,2022-03-08
1603,2022-03-08 19:00:00,08-Mar-2022 20:00,0,Tuesday,19,2022-03-08
1604,2022-03-08 20:00:00,08-Mar-2022 21:00,0,Tuesday,20,2022-03-08
1605,2022-03-08 21:00:00,08-Mar-2022 22:00,15,Tuesday,21,2022-03-08
1606,2022-03-08 22:00:00,08-Mar-2022 23:00,0,Tuesday,22,2022-03-08
1607,2022-03-08 23:00:00,09-Mar-2022 00:00,0,Tuesday,23,2022-03-08
1608,2022-03-09 00:00:00,09-Mar-2022 01:00,0,Wednesday,0,2022-03-09
1609,2022-03-09 01:00:00,09-Mar-2022 02:00,0,Wednesday,1,2022-03-09
1610,2022-03-09 02:00:00,09-Mar-2022 03:00,0,Wednesday,2,2022-03-09
1611,2022-03-09 03:00:00,09-Mar-2022 04:00,0,Wednesday,3,2022-03-09
1612,2022-03-09 04:00:00,09-Mar-2022 05:00,0,Wednesday,4,2022-03-09
1613,2022-03-09 05:00:00,09-Mar-2022 06:00,63,Wednesday,5,2022-03-09
1614,2022-03-09 06:00:00,09-Mar-2022 07:00,195,Wednesday,6,2022-03-09
1615,2022-03-09 07:00:00,09-Mar-2022 08:00,3424,Wednesday,7,2022-03-09
1616,2022-03-09 08:00:00,09-Mar-2022 09:00,395,Wednesday,8,2022-03-09
1617,2022-03-09 09:00:00,09-Mar-2022 10:00,129,Wednesday,9,2022-03-09
1618,2022-03-09 10:00:00,09-Mar-2022 11:00,3094,Wednesday,10,2022-03-09
1619,2022-03-09 11:00:00,09-Mar-2022 12:00,549,Wednesday,11,2022-03-09
1620,2022-03-09 12:00:00,09-Mar-2022 13:00,77,Wednesday,12,2022-03-09
1621,2022-03-09 13:00:00,09-Mar-2022 14:00,538,Wednesday,13,2022-03-09
1622,2022-03-09 14:00:00,09-Mar-2022 15:00,2488,Wednesday,14,2022-03-09
1623,2022-03-09 15:00:00,09-Mar-2022 16:00,0,Wednesday,15,2022-03-09
1624,2022-03-09 16:00:00,09-Mar-2022 17:00,50,Wednesday,16,2022-03-09
1625,2022-03-09 17:00:00,09-Mar-2022 18:00,87,Wednesday,17,2022-03-09
1626,2022-03-09 18:00:00,09-Mar-2022 19:00,0,Wednesday,18,2022-03-09
1627,2022-03-09 19:00:00,09-Mar-2022 20:00,292,Wednesday,19,2022-03-09
1628,2022-03-09 20:00:00,09-Mar-2022 21:00,395,Wednesday,20,2022-03-09
1629,2022-03-09 21:00:00,09-Mar-2022 22:00,16,Wednesday,21,2022-03-09
1630,2022-03-09 22:00:00,09-Mar-2022 23:00,0,Wednesday,22,2022-03-09
1631,2022-03-09 23:00:00,10-Mar-2022 00:00,0,Wednesday,23,2022-03-09
1632,2022-03-10 00:00:00,10-Mar-2022 01:00,0,Thursday,0,2022-03-10
1633,2022-03-10 01:00:00,10-Mar-2022 02:00,0,Thursday,1,2022-03-10
1634,2022-03-10 02:00:00,10-Mar-2022 03:00,0,Thursday,2,2022-03-10
1635,2022-03-10 03:00:00,10-Mar-2022 04:00,0,Thursday,3,2022-03-10
1636,2022-03-10 04:00:00,10-Mar-2022 05:00,0,Thursday,4,2022-03-10
1637,2022-03-10 05:00:00,10-Mar-2022 06:00,10,Thursday,5,2022-03-10
1638,2022-03-10 06:00:00,10-Mar-2022 07:00,0,Thursday,6,2022-03-10
1639,2022-03-10 07:00:00,10-Mar-2022 08:00,1770,Thursday,7,2022-03-10
1640,2022-03-10 08:00:00,10-Mar-2022 09:00,3834,Thursday,8,2022-03-10
1641,2022-03-10 09:00:00,10-Mar-2022 10:00,135,Thursday,9,2022-03-10
1642,2022-03-10 10:00:00,10-Mar-2022 11:00,219,Thursday,10,2022-03-10
1643,2022-03-10 11:00:00,10-Mar-2022 12:00,140,Thursday,11,2022-03-10
1644,2022-03-10 12:00:00,10-Mar-2022 13:00,225,Thursday,12,2022-03-10
1645,2022-03-10 13:00:00,10-Mar-2022 14:00,166,Thursday,13,2022-03-10
1646,2022-03-10 14:00:00,10-Mar-2022 15:00,418,Thursday,14,2022-03-10
1647,2022-03-10 15:00:00,10-Mar-2022 16:00,0,Thursday,15,2022-03-10
1648,2022-03-10 16:00:00,10-Mar-2022 17:00,929,Thursday,16,2022-03-10
1649,2022-03-10 17:00:00,10-Mar-2022 18:00,167,Thursday,17,2022-03-10
1650,2022-03-10 18:00:00,10-Mar-2022 19:00,1119,Thursday,18,2022-03-10
1651,2022-03-10 19:00:00,10-Mar-2022 20:00,440,Thursday,19,2022-03-10
1652,2022-03-10 20:00:00,10-Mar-2022 21:00,472,Thursday,20,2022-03-10
1653,2022-03-10 21:00:00,10-Mar-2022 22:00,208,Thursday,21,2022-03-10
1654,2022-03-10 22:00:00,10-Mar-2022 23:00,17,Thursday,22,2022-03-10
1655,2022-03-10 23:00:00,11-Mar-2022 00:00,0,Thursday,23,2022-03-10
1656,2022-03-11 00:00:00,11-Mar-2022 01:00,0,Friday,0,2022-03-11
1657,2022-03-11 01:00:00,11-Mar-2022 02:00,0,Friday,1,2022-03-11
1658,2022-03-11 02:00:00,11-Mar-2022 03:00,16,Friday,2,2022-03-11
1659,2022-03-11 03:00:00,11-Mar-2022 04:00,0,Friday,3,2022-03-11
1660,2022-03-11 04:00:00,11-Mar-2022 05:00,0,Friday,4,2022-03-11
1661,2022-03-11 05:00:00,11-Mar-2022 06:00,27,Friday,5,2022-03-11
1662,2022-03-11 06:00:00,11-Mar-2022 07:00,14,Friday,6,2022-03-11
1663,2022-03-11 07:00:00,11-Mar-2022 08:00,440,Friday,7,2022-03-11
1664,2022-03-11 08:00:00,11-Mar-2022 09:00,349,Friday,8,2022-03-11
1665,2022-03-11 09:00:00,11-Mar-2022 10:00,335,Friday,9,2022-03-11
1666,2022-03-11 10:00:00,11-Mar-2022 11:00,373,Friday,10,2022-03-11
1667,2022-03-11 11:00:00,11-Mar-2022 12:00,1004,Friday,11,2022-03-11
1668,2022-03-11 12:00:00,11-Mar-2022 13:00,0,Friday,12,2022-03-11
1669,2022-03-11 13:00:00,11-Mar-2022 14:00,285,Friday,13,2022-03-11
1670,2022-03-11 14:00:00,11-Mar-2022 15:00,163,Friday,14,2022-03-11
1671,2022-03-11 15:00:00,11-Mar-2022 16:00,0,Friday,15,2022-03-11
1672,2022-03-11 16:00:00,11-Mar-2022 17:00,283,Friday,16,2022-03-11
1673,2022-03-11 17:00:00,11-Mar-2022 18:00,450,Friday,17,2022-03-11
1674,2022-03-11 18:00:00,11-Mar-2022 19:00,168,Friday,18,2022-03-11
1675,2022-03-11 19:00:00,11-Mar-2022 20:00,246,Friday,19,2022-03-11
1676,2022-03-11 20:00:00,11-Mar-2022 21:00,0,Friday,20,2022-03-11
1677,2022-03-11 21:00:00,11-Mar-2022 22:00,0,Friday,21,2022-03-11
1678,2022-03-11 22:00:00,11-Mar-2022 23:00,0,Friday,22,2022-03-11
1679,2022-03-11 23:00:00,12-Mar-2022 00:00,0,Friday,23,2022-03-11
1680,2022-03-12 00:00:00,12-Mar-2022 01:00,0,Saturday,0,2022-03-12
1681,2022-03-12 01:00:00,12-Mar-2022 02:00,0,Saturday,1,2022-03-12
1682,2022-03-12 02:00:00,12-Mar-2022 03:00,0,Saturday,2,2022-03-12
1683,2022-03-12 03:00:00,12-Mar-2022 04:00,0,Saturday,3,2022-03-12
1684,2022-03-12 04:00:00,12-Mar-2022 05:00,0,Saturday,4,2022-03-12
1685,2022-03-12 05:00:00,12-Mar-2022 06:00,0,Saturday,5,2022-03-12
1686,2022-03-12 06:00:00,12-Mar-2022 07:00,0,Saturday,6,2022-03-12
1687,2022-03-12 07:00:00,12-Mar-2022 08:00,367,Saturday,7,2022-03-12
1688,2022-03-12 08:00:00,12-Mar-2022 09:00,451,Saturday,8,2022-03-12
1689,2022-03-12 09:00:00,12-Mar-2022 10:00,760,Saturday,9,2022-03-12
1690,2022-03-12 10:00:00,12-Mar-2022 11:00,1681,Saturday,10,2022-03-12
1691,2022-03-12 11:00:00,12-Mar-2022 12:00,306,Saturday,11,2022-03-12
1692,2022-03-12 12:00:00,12-Mar-2022 13:00,1312,Saturday,12,2022-03-12
1693,2022-03-12 13:00:00,12-Mar-2022 14:00,202,Saturday,13,2022-03-12
1694,2022-03-12 14:00:00,12-Mar-2022 15:00,1865,Saturday,14,2022-03-12
1695,2022-03-12 15:00:00,12-Mar-2022 16:00,223,Saturday,15,2022-03-12
1696,2022-03-12 16:00:00,12-Mar-2022 17:00,2200,Saturday,16,2022-03-12
1697,2022-03-12 17:00:00,12-Mar-2022 18:00,152,Saturday,17,2022-03-12
1698,2022-03-12 18:00:00,12-Mar-2022 19:00,278,Saturday,18,2022-03-12
1699,2022-03-12 19:00:00,12-Mar-2022 20:00,42,Saturday,19,2022-03-12
1700,2022-03-12 20:00:00,12-Mar-2022 21:00,8,Saturday,20,2022-03-12
1701,2022-03-12 21:00:00,12-Mar-2022 22:00,0,Saturday,21,2022-03-12
1702,2022-03-12 22:00:00,12-Mar-2022 23:00,0,Saturday,22,2022-03-12
1703,2022-03-12 23:00:00,13-Mar-2022 00:00,0,Saturday,23,2022-03-12
1704,2022-03-13 00:00:00,13-Mar-2022 01:00,0,Sunday,0,2022-03-13
1705,2022-03-13 01:00:00,13-Mar-2022 02:00,0,Sunday,1,2022-03-13
1706,2022-03-13 02:00:00,13-Mar-2022 03:00,0,Sunday,2,2022-03-13
1707,2022-03-13 03:00:00,13-Mar-2022 04:00,0,Sunday,3,2022-03-13
1708,2022-03-13 04:00:00,13-Mar-2022 05:00,0,Sunday,4,2022-03-13
1709,2022-03-13 05:00:00,13-Mar-2022 06:00,46,Sunday,5,2022-03-13
1710,2022-03-13 06:00:00,13-Mar-2022 07:00,101,Sunday,6,2022-03-13
1711,2022-03-13 07:00:00,13-Mar-2022 08:00,0,Sunday,7,2022-03-13
1712,2022-03-13 08:00:00,13-Mar-2022 09:00,0,Sunday,8,2022-03-13
1713,2022-03-13 09:00:00,13-Mar-2022 10:00,0,Sunday,9,2022-03-13
1714,2022-03-13 10:00:00,13-Mar-2022 11:00,3174,Sunday,10,2022-03-13
1715,2022-03-13 11:00:00,13-Mar-2022 12:00,534,Sunday,11,2022-03-13
1716,2022-03-13 12:00:00,13-Mar-2022 13:00,420,Sunday,12,2022-03-13
1717,2022-03-13 13:00:00,13-Mar-2022 14:00,107,Sunday,13,2022-03-13
1718,2022-03-13 14:00:00,13-Mar-2022 15:00,3319,Sunday,14,2022-03-13
1719,2022-03-13 15:00:00,13-Mar-2022 16:00,187,Sunday,15,2022-03-13
1720,2022-03-13 16:00:00,13-Mar-2022 17:00,367,Sunday,16,2022-03-13
1721,2022-03-13 17:00:00,13-Mar-2022 18:00,177,Sunday,17,2022-03-13
1722,2022-03-13 18:00:00,13-Mar-2022 19:00,286,Sunday,18,2022-03-13
1723,2022-03-13 19:00:00,13-Mar-2022 20:00,0,Sunday,19,2022-03-13
1724,2022-03-13 20:00:00,13-Mar-2022 21:00,79,Sunday,20,2022-03-13
1725,2022-03-13 21:00:00,13-Mar-2022 22:00,60,Sunday,21,2022-03-13
1726,2022-03-13 22:00:00,13-Mar-2022 23:00,81,Sunday,22,2022-03-13
1727,2022-03-13 23:00:00,14-Mar-2022 00:00,0,Sunday,23,2022-03-13
1728,2022-03-14 00:00:00,14-Mar-2022 01:00,0,Monday,0,2022-03-14
1729,2022-03-14 01:00:00,14-Mar-2022 02:00,0,Monday,1,2022-03-14
1730,2022-03-14 02:00:00,14-Mar-2022 03:00,0,Monday,2,2022-03-14
1731,2022-03-14 03:00:00,14-Mar-2022 04:00,0,Monday,3,2022-03-14
1732,2022-03-14 04:00:00,14-Mar-2022 05:00,0,Monday,4,2022-03-14
1733,2022-03-14 05:00:00,14-Mar-2022 06:00,38,Monday,5,2022-03-14
1734,2022-03-14 06:00:00,14-Mar-2022 07:00,204,Monday,6,2022-03-14
1735,2022-03-14 07:00:00,14-Mar-2022 08:00,380,Monday,7,2022-03-14
1736,2022-03-14 08:00:00,14-Mar-2022 09:00,336,Monday,8,2022-03-14
1737,2022-03-14 09:00:00,14-Mar-2022 10:00,0,Monday,9,2022-03-14
1738,2022-03-14 10:00:00,14-Mar-2022 11:00,846,Monday,10,2022-03-14
1739,2022-03-14 11:00:00,14-Mar-2022 12:00,1513,Monday,11,2022-03-14
1740,2022-03-14 12:00:00,14-Mar-2022 13:00,16,Monday,12,2022-03-14
1741,2022-03-14 13:00:00,14-Mar-2022 14:00,0,Monday,13,2022-03-14
1742,2022-03-14 14:00:00,14-Mar-2022 15:00,163,Monday,14,2022-03-14
1743,2022-03-14 15:00:00,14-Mar-2022 16:00,1626,Monday,15,2022-03-14
1744,2022-03-14 16:00:00,14-Mar-2022 17:00,132,Monday,16,2022-03-14
1745,2022-03-14 17:00:00,14-Mar-2022 18:00,97,Monday,17,2022-03-14
1746,2022-03-14 18:00:00,14-Mar-2022 19:00,434,Monday,18,2022-03-14
1747,2022-03-14 19:00:00,14-Mar-2022 20:00,2476,Monday,19,2022-03-14
1748,2022-03-14 20:00:00,14-Mar-2022 21:00,99,Monday,20,2022-03-14
1749,2022-03-14 21:00:00,14-Mar-2022 22:00,0,Monday,21,2022-03-14
1750,2022-03-14 22:00:00,14-Mar-2022 23:00,0,Monday,22,2022-03-14
1751,2022-03-14 23:00:00,15-Mar-2022 00:00,0,Monday,23,2022-03-14
1752,2022-03-15 00:00:00,15-Mar-2022 01:00,8,Tuesday,0,2022-03-15
1753,2022-03-15 01:00:00,15-Mar-2022 02:00,0,Tuesday,1,2022-03-15
1754,2022-03-15 02:00:00,15-Mar-2022 03:00,0,Tuesday,2,2022-03-15
1755,2022-03-15 03:00:00,15-Mar-2022 04:00,0,Tuesday,3,2022-03-15
1756,2022-03-15 04:00:00,15-Mar-2022 05:00,0,Tuesday,4,2022-03-15
1757,2022-03-15 05:00:00,15-Mar-2022 06:00,193,Tuesday,5,2022-03-15
1758,2022-03-15 06:00:00,15-Mar-2022 07:00,829,Tuesday,6,2022-03-15
1759,2022-03-15 07:00:00,15-Mar-2022 08:00,1549,Tuesday,7,2022-03-15
1760,2022-03-15 08:00:00,15-Mar-2022 09:00,214,Tuesday,8,2022-03-15
1761,2022-03-15 09:00:00,15-Mar-2022 10:00,133,Tuesday,9,2022-03-15
1762,2022-03-15 10:00:00,15-Mar-2022 11:00,420,Tuesday,10,2022-03-15
1763,2022-03-15 11:00:00,15-Mar-2022 12:00,186,Tuesday,11,2022-03-15
1764,2022-03-15 12:00:00,15-Mar-2022 13:00,115,Tuesday,12,2022-03-15
1765,2022-03-15 13:00:00,15-Mar-2022 14:00,0,Tuesday,13,2022-03-15
1766,2022-03-15 14:00:00,15-Mar-2022 15:00,528,Tuesday,14,2022-03-15
1767,2022-03-15 15:00:00,15-Mar-2022 16:00,1946,Tuesday,15,2022-03-15
1768,2022-03-15 16:00:00,15-Mar-2022 17:00,721,Tuesday,16,2022-03-15
1769,2022-03-15 17:00:00,15-Mar-2022 18:00,1340,Tuesday,17,2022-03-15
1770,2022-03-15 18:00:00,15-Mar-2022 19:00,218,Tuesday,18,2022-03-15
1771,2022-03-15 19:00:00,15-Mar-2022 20:00,407,Tuesday,19,2022-03-15
1772,2022-03-15 20:00:00,15-Mar-2022 21:00,166,Tuesday,20,2022-03-15
1773,2022-03-15 21:00:00,15-Mar-2022 22:00,0,Tuesday,21,2022-03-15
1774,2022-03-15 22:00:00,15-Mar-2022 23:00,0,Tuesday,22,2022-03-15
1775,2022-03-15 23:00:00,16-Mar-2022 00:00,0,Tuesday,23,2022-03-15
1776,2022-03-16 00:00:00,16-Mar-2022 01:00,0,Wednesday,0,2022-03-16
1777,2022-03-16 01:00:00,16-Mar-2022 02:00,0,Wednesday,1,2022-03-16
1778,2022-03-16 02:00:00,16-Mar-2022 03:00,0,Wednesday,2,2022-03-16
1779,2022-03-16 03:00:00,16-Mar-2022 04:00,0,Wednesday,3,2022-03-16
1780,2022-03-16 04:00:00,16-Mar-2022 05:00,0,Wednesday,4,2022-03-16
1781,2022-03-16 05:00:00,16-Mar-2022 06:00,8,Wednesday,5,2022-03-16
1782,2022-03-16 06:00:00,16-Mar-2022 07:00,331,Wednesday,6,2022-03-16
1783,2022-03-16 07:00:00,16-Mar-2022 08:00,312,Wednesday,7,2022-03-16
1784,2022-03-16 08:00:00,16-Mar-2022 09:00,423,Wednesday,8,2022-03-16
1785,2022-03-16 09:00:00,16-Mar-2022 10:00,314,Wednesday,9,2022-03-16
1786,2022-03-16 10:00:00,16-Mar-2022 11:00,1207,Wednesday,10,2022-03-16
1787,2022-03-16 11:00:00,16-Mar-2022 12:00,1834,Wednesday,11,2022-03-16
1788,2022-03-16 12:00:00,16-Mar-2022 13:00,73,Wednesday,12,2022-03-16
1789,2022-03-16 13:00:00,16-Mar-2022 14:00,0,Wednesday,13,2022-03-16
1790,2022-03-16 14:00:00,16-Mar-2022 15:00,281,Wednesday,14,2022-03-16
1791,2022-03-16 15:00:00,16-Mar-2022 16:00,1749,Wednesday,15,2022-03-16
1792,2022-03-16 16:00:00,16-Mar-2022 17:00,181,Wednesday,16,2022-03-16
1793,2022-03-16 17:00:00,16-Mar-2022 18:00,167,Wednesday,17,2022-03-16
1794,2022-03-16 18:00:00,16-Mar-2022 19:00,2567,Wednesday,18,2022-03-16
1795,2022-03-16 19:00:00,16-Mar-2022 20:00,4147,Wednesday,19,2022-03-16
1796,2022-03-16 20:00:00,16-Mar-2022 21:00,1505,Wednesday,20,2022-03-16
1797,2022-03-16 21:00:00,16-Mar-2022 22:00,99,Wednesday,21,2022-03-16
1798,2022-03-16 22:00:00,16-Mar-2022 23:00,67,Wednesday,22,2022-03-16
1799,2022-03-16 23:00:00,17-Mar-2022 00:00,0,Wednesday,23,2022-03-16
1800,2022-03-17 00:00:00,17-Mar-2022 01:00,0,Thursday,0,2022-03-17
1801,2022-03-17 01:00:00,17-Mar-2022 02:00,0,Thursday,1,2022-03-17
1802,2022-03-17 02:00:00,17-Mar-2022 03:00,0,Thursday,2,2022-03-17
1803,2022-03-17 03:00:00,17-Mar-2022 04:00,40,Thursday,3,2022-03-17
1804,2022-03-17 04:00:00,17-Mar-2022 05:00,0,Thursday,4,2022-03-17
1805,2022-03-17 05:00:00,17-Mar-2022 06:00,15,Thursday,5,2022-03-17
